======== Checking equivalence of automata =======
Automata directory:   ./tests/aut_timbuk_smaller/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
     A0063;     A0063;    2.0000;    2.0000;   46.0000;         1;        ok;
     A0063;     A0064;    2.0000;    2.0000;  100.0000;         1;        ok;
     A0063;     A0065;    2.0000;    2.0000;  100.0000;         1;        ok;
     A0063;     A0070;    0.0000;    0.0000;    1.0000;         0;        ok;
     A0063;     A0080;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0063;     A0082;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0063;     A0083;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0063;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0063;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0063;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0063;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0053;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0054;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0055;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0056;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0057;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0058;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0059;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0060;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0062;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0063;    2.0000;    2.0000;  100.0000;         1;        ok;
     A0064;     A0064;    2.0000;    2.0000;   42.0000;         1;        ok;
     A0064;     A0065;    2.0000;    2.0000;  119.0000;         1;        ok;
     A0064;     A0070;    0.0000;    0.0000;    1.0000;         0;        ok;
     A0064;     A0080;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0082;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0083;    1.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0064;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0065;     A0053;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0065;     A0054;    0.0000;    0.0000;    0.0000;         0;        ok;
