======== Checking equivalence of automata =======
Automata directory:   ../automata-benchmarks/nta/artmc/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
 A0055.tmb; A1306.tmb;    0.2164;    0.3168;    0.2433;         0;        ok;
 A0055.tmb; A1404.tmb;    0.2055;    0.2803;    0.2456;         0;        ok;
 A0055.tmb; A2003.tmb;    0.3417;    0.4143;    0.3883;         0;        ok;
 A0055.tmb;  A301.tmb;    0.0452;    0.0487;    0.0545;         0;        ok;
 A0055.tmb;  A312.tmb;    0.0359;    0.1575;    0.0424;         0;        ok;
 A0055.tmb;  A315.tmb;    0.0356;    0.0517;    0.0425;         0;        ok;
 A0055.tmb;  A320.tmb;    0.0383;    0.0395;    0.0447;         0;        ok;
 A0055.tmb;  A321.tmb;    0.0370;    0.0506;    0.0427;         0;        ok;
 A0055.tmb;  A322.tmb;    0.0399;    0.0429;    0.0468;         0;        ok;
 A0055.tmb;  A323.tmb;    0.0628;    0.0659;    0.0718;         0;        ok;
 A0055.tmb;  A328.tmb;    0.0389;    0.0403;    0.0455;         0;        ok;
 A0055.tmb;  A329.tmb;    0.0601;    0.0708;    0.0683;         0;        ok;
 A0055.tmb;  A334.tmb;    0.0402;    0.0429;    0.0484;         0;        ok;
 A0055.tmb;  A335.tmb;    0.0399;    0.0422;    0.0476;         0;        ok;
 A0055.tmb;  A339.tmb;    0.0566;    0.0724;    0.0665;         0;        ok;
 A0055.tmb;  A348.tmb;    0.0389;    0.1642;    0.0465;         0;        ok;
 A0055.tmb;  A354.tmb;    0.0384;    0.0522;    0.0448;         0;        ok;
 A0055.tmb;  A355.tmb;    0.0412;    0.0664;    0.0494;         0;        ok;
 A0055.tmb;  A369.tmb;    0.0438;    0.0615;    0.0518;         0;        ok;
 A0055.tmb;  A387.tmb;    0.0438;    0.0649;    0.0517;         0;        ok;
 A0055.tmb;  A390.tmb;    0.0556;    0.0587;    0.0652;         0;        ok;
 A0055.tmb;  A400.tmb;    0.0572;    0.0602;    0.0667;         0;        ok;
 A0055.tmb;  A447.tmb;    0.0802;    0.0887;    0.0950;         0;        ok;
 A0055.tmb;  A483.tmb;    0.0598;    0.0826;    0.0689;         0;        ok;
 A0055.tmb;  A487.tmb;    0.0520;    0.1646;    0.0625;         0;        ok;
 A0055.tmb;  A488.tmb;    0.0873;    0.1065;    0.1014;         0;        ok;
 A0055.tmb;  A489.tmb;    0.0877;    0.1088;    0.1010;         0;        ok;
 A0055.tmb;  A491.tmb;    0.0891;    0.0960;    0.1045;         0;        ok;
 A0055.tmb;  A493.tmb;    0.0778;    0.0916;    0.0911;         0;        ok;
 A0055.tmb;  A494.tmb;    0.0900;    0.0950;    0.1033;         0;        ok;
 A0055.tmb;  A496.tmb;    0.0880;    0.0962;    0.1025;         0;        ok;
 A0055.tmb;  A498.tmb;    0.0869;    0.0957;    0.1036;         0;        ok;
 A0055.tmb;  A501.tmb;    0.0888;    0.1010;    0.1034;         0;        ok;
 A0055.tmb;  A532.tmb;    0.0929;    0.1013;    0.1054;         0;        ok;
 A0055.tmb;  A569.tmb;    0.0868;    0.0938;    0.1009;         0;        ok;
 A0055.tmb;  A589.tmb;    0.0994;    0.1079;    0.1149;         0;        ok;
 A0055.tmb;  A620.tmb;    0.0963;    0.1115;    0.1120;         0;        ok;
 A0055.tmb;  A646.tmb;    0.0650;    0.0688;    0.0781;         0;        ok;
 A0055.tmb;  A667.tmb;    0.0882;    0.3656;    0.1014;         0;        ok;
 A0055.tmb;  A670.tmb;    0.1169;    0.1237;    0.1347;         0;        ok;
 A0055.tmb;  A673.tmb;    0.1183;    0.1279;    0.1355;         0;        ok;
 A0055.tmb;  A676.tmb;    0.1161;    0.1205;    0.1337;         0;        ok;
 A0055.tmb;  A678.tmb;    0.1183;    0.1242;    0.1365;         0;        ok;
 A0055.tmb;  A679.tmb;    0.1170;    0.1235;    0.1355;         0;        ok;
