======== Checking equivalence of automata =======
Automata directory:   tests/aut_timbuk_smaller/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
     A0088;     A0087;  353.0000;  353.0000;   16.0000;         1;        ok;
     A0088;     A0088;  354.0000;  354.0000;   16.0000;         1;        ok;
     A0088;     A0089;    5.0000;  180.0000;    9.0000;         0;        ok;
     A0089;     A0053;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0054;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0055;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0056;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0057;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0058;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0059;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0060;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0062;    4.0000;    1.0000;    1.0000;         0;        ok;
     A0089;     A0063;    4.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0064;    4.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0065;    4.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0070;    4.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0080;    4.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0082;  166.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0083;  166.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0086;  166.0000;    2.0000;    2.0000;         0;        ok;
     A0089;     A0087;  180.0000;    5.0000;    9.0000;         0;        ok;
     A0089;     A0088;  180.0000;    5.0000;    9.0000;         0;        ok;
     A0089;     A0089;  350.0000;  350.0000;   16.0000;         1;        ok;
