======== Checking equivalence of automata =======
Automata directory:   ./tests/fa_timbuk_armc/
Timeout:              5 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
armcNFA_inclTest_12;armcNFA_inclTest_23;    0.0167;    0.0099;    0.0098;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_24;    0.0244;    0.0161;    0.0160;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_25;    0.0168;    0.0096;    0.0099;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_26;    0.0254;    0.0166;    0.0170;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_27;    0.0243;    0.0161;    0.0163;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_28;    0.0273;    0.0186;    0.0182;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_29;    0.0246;    0.0163;    0.0165;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_3;    0.0025;    0.0024;    0.0022;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_30;    0.0302;    0.0203;    0.0204;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_31;    0.0273;    0.0182;    0.0185;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_32;    0.0300;    0.0202;    0.0205;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_33;    0.0369;    0.0252;    0.0254;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_34;    0.0306;    0.0201;    0.0204;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_35;    0.0359;    0.0245;    0.0250;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_4;    0.0028;    0.0028;    0.0025;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_5;    0.0025;    0.0032;    0.0022;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_550;    0.0637;    0.0625;    0.0599;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_557;    0.0636;    0.0626;    0.0573;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_6;    0.0027;    0.0038;    0.0024;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_7;    0.0024;    0.0033;    0.0022;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_8;    0.0033;    0.0053;    0.0031;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_9;    0.0026;    0.0038;    0.0023;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_0;    0.0009;    0.0009;    0.0008;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_1;    0.0008;    0.0008;    0.0008;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_10;    0.0051;    0.0031;    0.0030;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_1072;    0.1274;    0.1316;    0.1260;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_1073;    0.1295;    0.1356;    0.1291;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_11;    0.0039;    0.0039;    0.0371;         1;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_12;    0.0057;    0.0032;    0.0032;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_13;    0.0072;    0.0040;    0.0376;         1;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_14;    0.0134;    0.0091;    0.0089;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_15;    0.0067;    0.0039;    0.0040;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_16;    0.0129;    0.0090;    0.0089;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_17;    0.0053;    0.0032;    0.0032;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_18;    0.0112;    0.0080;    0.0077;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_19;    0.0052;    0.0030;    0.0031;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_2;    0.0021;    0.0010;    0.0011;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_20;    0.0141;    0.0103;    0.0096;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_21;    0.0114;    0.0080;    0.0076;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_22;    0.0149;    0.0113;    0.0106;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_23;    0.0113;    0.0081;    0.0076;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_24;    0.0192;    0.0146;    0.0140;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_25;    0.0113;    0.0079;    0.0077;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_26;    0.0201;    0.0151;    0.0150;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_27;    0.0192;    0.0147;    0.0154;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_28;    0.0254;    0.0193;    0.0190;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_29;    0.0195;    0.0148;    0.0146;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_3;    0.0009;    0.0009;    0.0009;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_30;    0.0241;    0.0187;    0.0176;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_31;    0.0218;    0.0167;    0.0160;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_32;    0.0240;    0.0185;    0.0180;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_33;    0.0242;    0.0184;    0.0179;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_34;    0.0241;    0.0187;    0.0181;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_35;    0.0243;    0.0185;    0.0181;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_4;    0.0010;    0.0011;    0.0009;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_5;    0.0008;    0.0012;    0.0008;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_550;    0.0630;    0.0610;    0.0561;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_557;    0.0635;    0.0620;    0.0552;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_6;    0.0010;    0.0017;    0.0009;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_7;    0.0008;    0.0011;    0.0008;         0;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_8;    0.0039;    0.0039;    0.0337;         1;        ok;
armcNFA_inclTest_13;armcNFA_inclTest_9;    0.0015;    0.0035;    0.0022;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_0;    0.0078;    0.0076;    0.0069;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_1;    0.0063;    0.0061;    0.0057;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_10;    0.0090;    0.0097;    0.0083;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_1072;    0.1366;    0.1398;    0.1513;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_1073;    0.1364;    0.1577;    0.1541;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_11;    0.0067;    0.0098;    0.0062;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_12;    0.0082;    0.0182;    0.0113;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_13;    0.0067;    0.0100;    0.0062;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_14;    0.0368;    0.0375;    1.2428;         1;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_15;    0.0135;    0.0249;    0.0133;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_16;    0.0173;    0.0405;    0.0308;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_17;    0.0085;    0.0155;    0.0084;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_18;    0.0138;    0.0326;    0.0250;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_19;    0.0084;    0.0158;    0.0082;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_2;    0.0064;    0.0058;    0.0069;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_20;    0.0159;    0.0156;    0.0181;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_21;    0.0137;    0.0325;    0.0250;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_22;    0.0191;    0.0190;    0.0224;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_23;    0.0139;    0.0329;    0.0249;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_24;    0.0200;    0.0201;    0.0235;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_25;    0.0141;    0.0325;    0.0248;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_26;    0.0206;    0.0200;    0.0225;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_27;    0.0203;    0.0201;    0.0228;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_28;    0.0219;    0.0223;    0.0242;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_29;    0.0203;    0.0196;    0.0234;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_3;    0.0062;    0.0058;    0.0053;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_30;    0.0235;    0.0240;    0.0272;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_31;    0.0214;    0.0219;    0.0243;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_32;    0.0235;    0.0242;    0.0272;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_33;    0.0235;    0.0241;    0.0265;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_34;    0.0238;    0.0244;    0.0261;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_35;    0.0238;    0.0242;    0.0266;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_4;    0.0061;    0.0060;    0.0054;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_5;    0.0058;    0.0076;    0.0051;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_550;    0.0679;    0.0687;    0.0609;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_557;    0.0678;    0.0663;    0.0613;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_6;    0.0062;    0.0082;    0.0055;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_7;    0.0060;    0.0077;    0.0054;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_8;    0.0067;    0.0099;    0.0061;         0;        ok;
armcNFA_inclTest_14;armcNFA_inclTest_9;    0.0061;    0.0084;    0.0054;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_0;    0.0025;    0.0024;    0.0022;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_1;    0.0024;    0.0023;    0.0022;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_10;    0.0117;    0.0062;    0.0709;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_1072;    0.1311;    0.1358;    0.1321;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_1073;    0.1310;    0.1375;    0.1355;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_11;    0.0033;    0.0053;    0.0032;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_12;    0.0141;    0.0143;    0.2515;         1;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_13;    0.0060;    0.0096;    0.0055;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_14;    0.0211;    0.0113;    0.0116;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_15;    0.0158;    0.0159;    0.2607;         1;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_16;    0.0264;    0.0149;    0.0150;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_17;    0.0175;    0.0176;    0.2749;         1;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_18;    0.0287;    0.0166;    0.0174;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_19;    0.0194;    0.0197;    0.2832;         1;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_2;    0.0078;    0.0054;    0.0063;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_20;    0.0303;    0.0186;    0.0191;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_21;    0.0213;    0.0124;    0.0125;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_22;    0.0223;    0.0138;    0.0138;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_23;    0.0165;    0.0096;    0.0098;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_24;    0.0241;    0.0158;    0.0166;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_25;    0.0164;    0.0097;    0.0098;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_26;    0.0253;    0.0162;    0.0168;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_27;    0.0247;    0.0160;    0.0168;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_28;    0.0279;    0.0182;    0.0186;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_29;    0.0245;    0.0162;    0.0160;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_3;    0.0025;    0.0024;    0.0022;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_30;    0.0305;    0.0205;    0.0206;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_31;    0.0278;    0.0185;    0.0188;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_32;    0.0307;    0.0202;    0.0209;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_33;    0.0310;    0.0205;    0.0202;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_34;    0.0307;    0.0212;    0.0203;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_35;    0.0304;    0.0205;    0.0204;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_4;    0.0026;    0.0045;    0.0039;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_5;    0.0025;    0.0034;    0.0022;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_550;    0.0642;    0.0635;    0.0583;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_557;    0.0628;    0.0635;    0.0577;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_6;    0.0027;    0.0036;    0.0023;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_7;    0.0024;    0.0032;    0.0022;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_8;    0.0032;    0.0053;    0.0030;         0;        ok;
armcNFA_inclTest_15;armcNFA_inclTest_9;    0.0026;    0.0038;    0.0027;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_0;    0.0103;    0.0098;    0.0063;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_1;    0.0071;    0.0068;    0.0065;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_10;    0.0099;    0.0106;    0.0097;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_1072;    0.1339;    0.1386;    0.1632;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_1073;    0.1389;    0.1565;    0.1678;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_11;    0.0097;    0.0110;    0.0087;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_12;    0.0100;    0.0170;    0.0096;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_13;    0.0087;    0.0112;    0.0075;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_14;    0.0320;    0.0133;    0.0218;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_15;    0.0099;    0.0171;    0.0095;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_16;    0.0453;    0.0453;    1.8274;         1;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_17;    0.0174;    0.0286;    0.0171;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_18;    0.0324;    0.0529;    1.4694;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_19;    0.0184;    0.0300;    0.0174;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_2;    0.0109;    0.0097;    0.0106;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_20;    0.0337;    0.0186;    0.0239;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_21;    0.0272;    0.0444;    1.4200;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_22;    0.0405;    0.0224;    0.0293;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_23;    0.0275;    0.0446;    1.4120;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_24;    0.0561;    0.0311;    0.0389;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_25;    0.0390;    0.0622;    1.4784;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_26;    0.0398;    0.0218;    0.0265;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_27;    0.0466;    0.0260;    0.0321;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_28;    0.0549;    0.0316;    0.0419;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_29;    0.0392;    0.0217;    0.0277;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_3;    0.0100;    0.0091;    0.0089;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_30;    0.0447;    0.0254;    0.0311;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_31;    0.0415;    0.0234;    0.0283;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_32;    0.0441;    0.0257;    0.0301;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_33;    0.0440;    0.0251;    0.0303;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_34;    0.0434;    0.0253;    0.0309;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_35;    0.0438;    0.0253;    0.0303;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_4;    0.0073;    0.0095;    0.0090;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_5;    0.0071;    0.0090;    0.0064;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_550;    0.0701;    0.0700;    0.0640;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_557;    0.0702;    0.0698;    0.0634;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_6;    0.0076;    0.0098;    0.0068;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_7;    0.0071;    0.0091;    0.0066;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_8;    0.0084;    0.0113;    0.0075;         0;        ok;
armcNFA_inclTest_16;armcNFA_inclTest_9;    0.0074;    0.0095;    0.0066;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_0;    0.0027;    0.0025;    0.0022;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_1;    0.0025;    0.0023;    0.0022;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_10;    0.0122;    0.0064;    0.0730;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_1072;    0.1285;    0.1354;    0.1321;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_1073;    0.1330;    0.1377;    0.1365;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_11;    0.0032;    0.0055;    0.0031;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_12;    0.0141;    0.0143;    0.2636;         1;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_13;    0.0059;    0.0143;    0.0097;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_14;    0.0210;    0.0113;    0.0117;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_15;    0.0154;    0.0151;    0.2591;         1;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_16;    0.0186;    0.0107;    0.0108;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_17;    0.0200;    0.0201;    0.2786;         1;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_18;    0.0227;    0.0132;    0.0135;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_19;    0.0168;    0.0170;    0.2670;         1;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_2;    0.0074;    0.0049;    0.0059;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_20;    0.0291;    0.0176;    0.0179;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_21;    0.0182;    0.0107;    0.0110;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_22;    0.0209;    0.0131;    0.0127;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_23;    0.0164;    0.0096;    0.0099;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_24;    0.0242;    0.0162;    0.0164;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_25;    0.0172;    0.0101;    0.0103;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_26;    0.0248;    0.0167;    0.0166;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_27;    0.0246;    0.0163;    0.0167;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_28;    0.0269;    0.0182;    0.0185;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_29;    0.0322;    0.0213;    0.0217;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_3;    0.0032;    0.0031;    0.0028;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_30;    0.0321;    0.0219;    0.0219;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_31;    0.0271;    0.0185;    0.0185;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_32;    0.0321;    0.0203;    0.0205;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_33;    0.0302;    0.0203;    0.0206;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_34;    0.0306;    0.0204;    0.0202;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_35;    0.0307;    0.0203;    0.0204;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_4;    0.0044;    0.0044;    0.0023;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_5;    0.0024;    0.0031;    0.0022;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_550;    0.0633;    0.0637;    0.0567;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_557;    0.0638;    0.0626;    0.0579;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_6;    0.0027;    0.0038;    0.0024;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_7;    0.0025;    0.0031;    0.0022;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_8;    0.0032;    0.0053;    0.0034;         0;        ok;
armcNFA_inclTest_17;armcNFA_inclTest_9;    0.0027;    0.0037;    0.0024;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_0;    0.0073;    0.0069;    0.0067;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_1;    0.0082;    0.0075;    0.0075;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_10;    0.0108;    0.0115;    0.0116;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_1072;    0.1318;    0.1377;    0.1501;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_1073;    0.1425;    0.1577;    0.1526;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_11;    0.0121;    0.0165;    0.0120;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_12;    0.0122;    0.0202;    0.0132;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_13;    0.0083;    0.0118;    0.0082;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_14;    0.0320;    0.0135;    0.0145;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_15;    0.0103;    0.0175;    0.0112;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_16;    0.0443;    0.0266;    1.4093;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_17;    0.0165;    0.0275;    0.0176;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_18;    0.0476;    0.0475;    1.9208;         1;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_19;    0.0103;    0.0176;    0.0112;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_2;    0.0079;    0.0070;    0.0078;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_20;    0.0387;    0.0171;    0.0191;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_21;    0.0564;    0.0568;    1.9858;         1;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_22;    0.0517;    0.0243;    0.0269;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_23;    0.0615;    0.0618;    1.9538;         1;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_24;    0.0672;    0.0300;    0.0331;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_25;    0.0567;    0.0565;    1.9007;         1;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_26;    0.0609;    0.0276;    0.0304;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_27;    0.0601;    0.0260;    0.0294;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_28;    0.0577;    0.0263;    0.0285;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_29;    0.0501;    0.0211;    0.0234;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_3;    0.0126;    0.0116;    0.0111;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_30;    0.0619;    0.0291;    0.0320;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_31;    0.0554;    0.0249;    0.0275;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_32;    0.0692;    0.0332;    0.0362;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_33;    0.0549;    0.0257;    0.0276;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_34;    0.0647;    0.0307;    0.0334;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_35;    0.0551;    0.0252;    0.0277;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_4;    0.0076;    0.0072;    0.0067;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_5;    0.0073;    0.0091;    0.0067;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_550;    0.0690;    0.0690;    0.0645;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_557;    0.0698;    0.0684;    0.0626;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_6;    0.0077;    0.0097;    0.0068;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_7;    0.0073;    0.0094;    0.0068;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_8;    0.0083;    0.0116;    0.0082;         0;        ok;
armcNFA_inclTest_18;armcNFA_inclTest_9;    0.0077;    0.0101;    0.0068;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_0;    0.0025;    0.0024;    0.0022;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_1;    0.0025;    0.0024;    0.0022;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_10;    0.0118;    0.0062;    0.0721;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_1072;    0.1316;    0.1334;    0.1328;         0;        ok;
armcNFA_inclTest_19;armcNFA_inclTest_1073;    0.1310;    0.1382;    0.1398;         0;        ok;
